"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
152,"NCU07653","K27 lost only",2.7127436265067,0.951698542436954,2.68349644667641,1.08052638067687,0.562308919995998,0.916167563442857,0.565534612857552,-0.624000237134761,1.09906578767842
153,"NCU09275","K27 lost only",3.00385385733022,0.88861804025954,0.922632195412517,0.897707733826734,0.495586031626205,1.17609807378932,1.5,-0.5,-0.5
154,"NCU04870","K27 lost only",3.68954540288425,0.84416747879345,3.39398450563135,1.58719986840781,1.26364437229783,1.69702108552777,1.46508068249564,-0.604565463428752,-0.187568535732819
155,"NCU05055","K27 lost only",3.28975576635474,0.773302710297896,2.68488815313253,1.11319369949518,0.54079496764021,1.07840576801862,1.499669276083,-0.514737597090664,-0.514737597090664
156,"NCU03475","K27 lost only",2.84609049354952,0.772682837975955,-0.25767772799846,1.38777772068201,1.0303678331963,1.47332675550329,0.266223614387533,-0.785633529374793,1.30301977450022
157,"NCU08547","K27 lost only",2.18442559558006,0.762177564158378,2.63118495067503,1.13840111880007,1.04485531289844,1.4601238366916,0.215599171223092,0.28372839890211,0.922588572981688
158,"NCU07054","K27 lost only",3.14644336944132,0.602631252620474,-0.366935568640284,1.17012442499117,1.10747538552422,1.37013341081864,0.0123891902326376,-0.510334272259913,1.39252638455682
159,"NCU04853","K27 lost only",3.29575853359097,0.563844431276397,3.14230585075344,0.998381797511825,0.778957041288599,1.34699115660955,1.4122756540716,0.00130942992881756,-0.763203389607949
160,"NCU06898","K27 lost only",3.91568072969975,0.426438751930211,-0.57977262081519,1.47495459652,0.780786058811217,1.75891297317874,0.960048934271522,-0.863320205064738,0.766591475857953
161,"NCU17161","K27 lost only",2.60571894540508,0.338806140812172,0.0266099612321632,1.34550017904467,1.24853467109823,1.88041497913668,-0.266575312490226,-0.60699237709736,1.48056006668495
162,"NCU06897","K27 lost only",4.11899394521773,0.326975739418611,-0.462981831136029,1.70145794344428,1.15983399150555,1.91066572728596,0.970299987107049,-0.862675170270014,0.755050353432978
163,"NCU06901","K27 lost only",3.88255588939061,0.241161111259635,-0.723194333629066,1.54508481859395,1.02105220431792,1.75868618455911,0.562563017324903,-0.843014518165662,1.12346601900642
164,"NCU09834","K27 lost only",3.4866246399425,0.213766804636599,2.9293022579823,1.50580586470777,1.36866433165894,2.15083292368746,-0.148928174000149,-0.653970236964413,1.45686864792897
165,"NCU09452","K27 lost only",2.62390883755986,0.177554825994657,0.416871408036683,1.34660184092317,1.21707006336447,1.51700767602734,0.0512204006570269,-0.723767879950479,1.39631535924393
166,"gh81-1","K27 lost only",2.79797728800403,0.165919469107369,-0.0680861266573035,0.944332645841681,0.602713442606751,0.922939195369321,-0.181745296478313,1.45193301869031,-0.796603507282042
167,"NCU05466","K27 lost only",2.87676551872839,0.120477183281377,0.690030154483233,1.16203014870907,0.971295132788573,1.6585539212168,-0.829377044757995,0.951182084863832,0.775747981998266
168,"NCU17170","K27 lost only",3.65892663273688,0.0444375632522797,-0.608251744224706,1.18204842105664,0.820508472802621,1.62262911829333,-0.5,-0.5,1.5
169,"NCU04871","K27 lost only",2.65976507987223,0.0222516074867979,3.39116676091866,1.18687886226713,0.837197599837411,1.3313458210909,0.526962685052987,0.15045479178114,-1.4500652215564
170,"NCU05769","K27 lost only",2.57523931248486,-0.109629950735537,0.777455347887008,1.38200708061514,0.808039207506759,1.8613844683817,0.896373382052001,-0.865754727975112,0.835136073898223
171,"NCU06896","K27 lost only",3.99185910986605,-0.11228634605822,-0.416793367990561,1.57341109453912,1.14732629400484,2.13504880991953,1.39742868414673,-0.722797703228837,0.0481667223109461
172,"NCU06888","K27 lost only",3.69070844496218,-0.13278283472418,-0.506018611788132,1.54458702130967,1.09054419355706,1.75699595728331,-0.0978662119316862,-0.672978100142513,1.44382241221671
173,"NCU06886","K27 lost only",3.28535273663847,-0.142890034654571,-0.804222086437538,1.07487042433342,0.789074727325727,1.24822169578569,0.418317750967926,-0.765179994650772,1.217306863241
174,"NCU06887","K27 lost only",3.74089686811456,-0.258948589150943,-0.715525888696367,1.53812127785653,1.16235182968589,1.58389949931939,-0.0707354439997605,-0.682741637618511,1.43621871923678
175,"NCU08833","K27 lost only",3.5239066439603,-0.279350627104502,-0.799207646680699,1.08027190798507,0.661777652532493,1.50419435844498,-0.497983775307487,-0.409550024011852,1.49599339589475
176,"NCU08835","K27 lost only",3.26726691833649,-0.396066543628735,-0.899503711864204,1.17290756161353,0.774116289021733,1.20151357990566,0.201306385195905,-0.737254768569649,1.33388009998277
177,"NCU06885","K27 lost only",3.23401820708265,-0.408461467732726,-0.801097769301078,1.17448263410074,1.0383107521489,1.51027142957499,-0.431284582001418,-0.386121725977552,1.48824636430903
178,"NCU06903","K27 lost only",3.40825318191153,-0.410625465778007,-0.472331734702433,1.21231798942537,0.681637513820573,1.53565138802159,1.21079676120246,-0.780777590859269,0.429932006463758
179,"NCU17172","K27 lost only",3.22782721941396,-0.73528860030288,-0.971271390830068,1.43087040417523,1.17835938916162,1.80578032872351,1.1869063783716,-0.828007020085532,0.469107661799459
180,"NCU08836","K27 lost only",2.6203273468537,-0.753008252691277,-0.795006153815834,1.16588730729458,0.820303009552706,1.31760265243197,-0.49686343424146,-0.486964908292555,1.49989056038006
181,"NCU05467","K27 lost only",2.39743929425291,-0.757687219197988,-0.939498210696284,1.40676428997788,0.956384281181345,1.47666212260262,-0.461839598767486,-0.442795068962663,1.49669628110669
182,"NCU05469","K27 lost only",2.32763188440313,-0.759304276185519,-0.499560297926879,1.28607582506446,1.28114781164261,1.81020490750778,-0.394535905812523,-0.535414309739161,1.49581681100891
183,"NCU08834","K27 lost only",3.35960670922706,-0.834184417650676,-0.622392125932881,1.34304777955291,0.778784458751516,1.65964391482487,-0.142603002915446,-0.66406651900394,1.45531436701217
184,"NCU08829","K27 lost only",2.44933890999104,-0.874842988339293,-0.646343487410274,1.37683571734263,0.986742178113458,1.59574135066149,0.333482483500088,-0.870376094942791,1.26521847254048
185,"NCU16876","K27 lost only",2.80015098194778,-1.00260466980577,-0.806656291383637,1.09836533737216,0.572007121001887,1.23445820547867,0.37703250833522,-0.692095639803826,1.23670201673303
186,"NCU08830","K27 lost only",2.84857127327642,-1.00790897932644,-0.815206087782141,1.07276728329861,0.563795745260424,1.2345441339563,-0.257813090122699,-0.422985180797254,1.46353599367083
187,"NCU08832","K27 lost only",2.74389110615122,-1.11894040223847,-0.660428611575112,1.36587543457359,0.99629667502587,1.52144064440702,-0.403477771509385,-0.543596834548639,1.4965800720877
